Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,CPRT,ANSS,ZM,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,CSGP,BMRN,CTXS,EXPE,LBTYA,TTWO,ULTA
08/13/2020,115.01,208.7,3161.02,1518.45,324.2,114.43,261.3,329.42,42.72,335.7,138.1,450.02,43.39,48.56,113.41,81.84,481.33,137.15,115.37,306.71,240.46,158.98,193.07,65.07,79.02,230.19,604.22,46.14,56.01,1792.97,139.26,118.11,24.67,68.18,377.02,99.48,610.89,81.29,267.15,67.83,1157.05,30.16,96.5,209.96,353.53,374.76,62.54,122.74,35.57,183.76,196.35,66.9,238.19,461.34,385.25,83.82,74.48,108.66,26.94,435.28,41,350.29,100.89,318.98,50.29,124.57,312.22,192.5,71.28,141.77,55.8,56.28,93.07,97.27,88.5,288.54,48.01,190.71,100.01,314.77,247.25,6.01,92.97,210.3,160.14,148.06,199.38,193.37,88.85,26.94,114.58,25.57,73.08,124.89,28.7,95.56,84.17,116.87,137.4,86.97,22.31,171.28,222.42
08/14/2020,114.91,208.9,3148.02,1507.73,330.14,115.64,261.24,327.82,42.5,336.28,137.56,447.6,43.77,48.89,113.74,81.3,482.68,137.35,115.49,305.54,239.71,160.28,191.46,67.62,78.37,228.17,604.99,45.6,56.12,1778.87,138.96,117.18,24.75,68.5,373.64,99.77,612.57,80.4,267.29,69.15,1156.44,29.89,96.01,211.51,347.56,371.1,62.06,123.04,35.59,181.58,196.16,66.93,234.35,463.55,379.4,83.32,74.31,108,26.93,425.16,41.91,349.12,101.25,316.44,50.1,116.74,306.96,191.56,70.73,140.43,55.19,56.29,94.06,98.84,88.95,289.45,47.99,189.15,100.01,313.19,244.91,5.98,92.28,207.29,157.27,146.12,199.71,192.34,85.04,26.93,113.52,25.74,72.91,123.95,28.54,94.87,83.04,118.16,136.35,86.73,22.2,173.41,225.42
08/17/2020,114.61,210.28,3182.41,1517.98,367.13,123.37,261.16,330.32,42.09,339.96,137.92,451.58,43.53,48.93,112.18,82.42,482.35,138.28,116.87,308.01,243.01,158.76,196.29,66.94,78.95,231.33,604.97,45.22,56.52,1752.92,139.66,117.44,25,69.15,379.08,102.18,620.73,81.99,273.84,69.76,1189.87,29.75,95.72,216.63,354.13,378.51,66.98,124.8,35.93,185.24,200.21,67.54,239,469.46,384.39,83.45,74.45,109.52,26.51,440.92,41.18,354.87,105.34,320.99,51.68,123.92,309.52,193.27,70.2,140.45,56.46,57.35,97.13,100.87,88.61,289.16,48.24,189.07,101.16,317.36,266.15,6,94.91,206.75,161.82,146.09,207.7,195,89.18,26.51,113.62,25.56,72.86,123.66,28.29,97.48,83.12,119.49,138.08,87.7,21.72,175.21,224.08
08/18/2020,115.56,211.49,3312.49,1558.6,377.42,122.61,262.34,328.64,41.98,340.75,138.11,463.51,43.54,48.65,112.03,81.66,491.87,139.31,116.02,308.9,241.5,157.38,194.57,66.43,78.99,230.8,610.69,44.4,57.27,1778.91,139.95,117.88,24.8,69.06,374.57,102.67,618.59,83.13,271.31,67.03,1208.64,29.1,94.44,211.76,356.07,377.22,70.32,124.38,35.66,191.56,200.09,67.22,242.69,470.1,386.65,82.98,74.5,109.15,26.32,437.22,40.76,358.78,107.1,318.77,53.68,124.2,306.07,195.4,70,142.58,56.33,57.03,94.3,99.24,88.56,288.88,48.07,189.13,101,320.47,276.8,5.95,95.96,206.99,157.57,143.19,209.47,197.65,91.59,26.32,110.98,25.64,73.41,127.61,28.07,97.56,82.83,118.54,140.39,88.5,22.6,176.98,216.24
08/19/2020,115.71,209.7,3260.48,1547.53,375.71,121.39,262.59,329.21,41.87,340.9,136.45,462.01,43.32,48.33,111.04,81.09,484.53,138.48,115.14,310.55,240.49,156.85,192.44,65.87,77.63,230.47,611.66,44.05,56.76,1767.47,138.9,118.15,24.68,65.7,372.19,100.44,629.63,81.98,270.07,68,1212.45,29.34,94,210.54,353.35,374.94,72.56,123.75,35.43,191.2,198.22,66.89,241.42,466.06,381.5,82.67,74.14,108.53,26.28,432.88,40.25,360.84,108.15,318.5,54.06,122.71,301.51,195.99,69.58,141.86,56.23,57.71,90.26,99.75,88.11,279.98,48.02,187.24,100.51,319.53,273.51,5.87,95.14,206.15,157.72,142.05,208.21,195.46,95.94,26.28,111.99,25.85,72.44,128.08,27.81,96.27,82.72,76.72,140.49,87.68,22.16,172.63,213.36
08/20/2020,118.28,214.58,3297.37,1581.75,400.37,121.41,269.01,328.83,42.31,340.87,136.72,478.48,43.27,49.17,110.66,82.77,497.9,138.57,115.4,320.06,238.73,156.17,198.18,63.79,77.22,231.02,612.54,42.99,57.24,1768.69,139.15,117.45,24.64,66.05,358.5,97,616.89,84,271.43,67.81,1218.3,29.19,94.02,206.85,354.6,372.17,73.94,121.45,34.85,194.32,215.16,66.3,249.15,461.99,383.33,83.01,74.04,111.26,25.78,431.88,39.71,366.42,112.49,320.03,52.46,123.48,297.25,195.82,69.01,143.48,56.49,57.66,87.46,98.91,87.18,277.52,48.2,185.86,100.39,328.32,290.69,5.83,95.86,208.16,158.5,140.63,214.48,200.17,97.13,25.78,112.32,25.89,71.63,127.84,28,95.53,83.59,74.85,141.51,88.67,22.09,174.43,205.4
08/21/2020,124.37,213.02,3284.72,1580.42,410,126.84,267.01,330.02,42.25,344.61,136.46,473.22,43.07,49.28,113,83.81,492.31,140.33,115.01,322.23,237.64,157.5,196.79,62.27,77.07,231.29,613.96,42.66,57.47,1779.37,138.08,116.02,24.71,66.5,353.44,95.63,605.49,83.21,271.28,66.45,1202.28,28.93,95.27,203.97,353.07,372.12,74.98,121.5,34.56,192.65,213.1,65.72,248.27,460.33,383.46,82.73,73.91,110.57,25.93,426.9,39.46,368.75,112.02,320.39,53.97,122.45,294.29,197.25,69.61,141.21,55.71,58.21,87.22,100.3,87.02,277.07,48.54,185.65,100.69,324.5,289.68,5.82,97,206.73,157.5,142.05,210.18,202.35,84,25.93,111.15,26,71.82,128.37,28.12,94.11,83.33,75.03,143.23,91.1,22.01,173.14,214
08/24/2020,125.86,213.69,3307.46,1588.2,402.84,127.2,271.39,334,42.18,344.13,137.64,476.3,43.8,49.14,115.91,83.08,488.81,141.02,115.26,333.12,235.57,159.37,198.88,63.74,78.68,231.91,612.53,43.76,57.98,1834.44,140.66,117.23,25.04,66.08,351.02,96.22,594.77,83.1,267.43,64.88,1212.09,29.16,97.89,208.36,348.87,377.99,76.18,123.78,35.09,191.6,213.77,67.62,251.8,463.91,380.62,83.69,75.52,111.28,26.76,422.79,39.74,376.31,111.25,325.36,53.71,122.88,295.08,198.83,70.41,142.33,56.76,58.78,89.31,102.29,86.9,276.56,47.88,185.11,100.83,325.25,282.28,5.85,98.58,207.3,154.86,142.25,204.49,202.23,83.16,26.76,112.29,26.98,72.36,129.68,28.58,94.04,85.3,73,142.8,95.46,22.27,172.55,222.5
08/25/2020,124.83,216.47,3346.49,1608.22,404.67,127.5,280.82,336.14,41.96,344.71,137.3,484.43,43.41,49.43,115.95,86.35,490.58,141.66,115.41,336.42,248.22,164.53,201.67,64.05,82.72,233.17,609.75,45.1,57.89,1853.8,141.06,119.9,25.28,66.05,352.5,98.24,610.5,83.62,272.35,66.25,1224,29.3,98.77,210.28,350.95,380.83,78.97,127.31,35.37,194.03,216.17,66.94,252.24,465.94,383.93,83.97,75.85,111.26,26.36,430.07,39.5,378.5,113.57,324.73,54.5,125.7,296.68,197.67,68.97,142.21,57.01,58.05,91.25,102.64,86.41,279.03,47.89,185.97,101.88,326.49,290.44,5.86,102.83,205.7,154.89,142.53,205.09,203.62,87.24,26.36,112.15,26.9,71.81,127.84,28.75,95.31,85.42,74.4,142.91,96.42,22.76,173.02,219.78
08/26/2020,126.52,221.15,3441.85,1652.38,430.63,127.73,303.91,339.67,42.25,344.27,138.47,528.49,44.2,49.55,116.04,86.02,547.53,142.45,116.19,342.34,250.18,165.31,203.48,63.76,82.41,233.33,614.56,44.96,58.36,1866.97,139.61,120.51,25.14,65.6,351.8,97.94,612,84.48,271.29,70.5,1215.93,29.8,97.38,212.23,353.56,385.92,80.38,127.53,35.31,213.62,219.77,67.75,248.21,462.7,386.02,83.97,75.84,112.67,26.47,425.69,38.67,381.5,117.11,325.95,53.82,127.47,300.7,199,68.13,143.63,57,58.58,89.86,104.24,86.87,279.17,48.09,186.41,102.43,331.48,295.27,5.83,102.8,208.51,154.48,142.71,214.41,216.74,89.25,26.47,111.17,27.15,71.39,128.95,28.6,93.75,84.17,74.89,144.29,95.11,23.29,175.39,220.76
08/27/2020,125.01,226.58,3400,1634.33,447.75,126.28,293.22,339.14,42.29,346.36,138.4,510.32,44.54,49.4,116.02,83.8,526.27,141.49,115.24,345,252.81,165.99,204.34,62.03,83.41,236.46,614.29,44.62,58.13,1893.5,141.01,119.04,25.4,65.55,341.45,99,614.97,83.9,274.34,68.03,1201.4,29.93,101.79,204.45,351.11,376.22,79.3,126.05,34.76,216.63,217.17,67.41,243.11,462.58,386.28,83.34,76.54,109.36,26.19,427.75,39.34,374.84,117.13,328.78,53.71,127.25,305.64,199.07,68.63,141.77,56.11,56.31,90.86,96.72,86.33,279.26,48.35,186.61,103.08,332.34,295,6,102,208,154,140,215,215,89,26,115,28,73,128,29,94,85,75.43,142.24,97.74,23.42,172.67,223.95
08/28/2020,124.81,228.91,3401.8,1644.41,442.68,131.48,293.66,344.82,42.2,348.37,139.94,516.44,44.56,50.43,118.2,85.55,523.89,143.49,116.26,346.11,253.12,168.38,204.48,63.07,85,242,616,46,58,1945,141,120,26,65,351,100,603,83,270,67,1179,30,106,209,354,379,80,127,35,244,219,68,247,463,384,85,77,111,26,419,39,377,119,334,55,129,301,200,69,141,56,54,94,95,86,281,49,187,104,337,299.27,5.96,100.83,208.14,153.66,143.62,215.24,220.42,89.2,26.3,115.34,27.82,72.8,126.89,30.63,93.9,85.25,76,144,101,24,171,237
08/31/2020,129.04,225.53,3450.96,1634.18,498.32,133.75,293.2,347.15,42.22,347.66,140.06,513.39,44.81,50.95,119.1,90.82,529.56,142.15,116.68,345.39,253.32,165.55,204.14,61.6,84.47,243.61,615.61,45.51,58.42,1910.45,139.09,116.88,25.49,66.75,336.34,99.58,619.93,83.52,279.12,64.89,1168.59,29.83,102.91,205.14,357.22,374.18,78.64,125.76,35.04,239.71,221.3,66.86,245.7,465.63,391.06,83.86,76.47,110.91,26.21,425.41,38.02,375.67,125.73,333.24,54.85,124.57,296.98,202.18,69.48,139.47,56,54.78,91.08,96.27,85.84,287.64,48.86,186.67,103.32,339.01,325.1,5.87,97.44,214.8,158.34,144.85,223,219.33,88.94,26.21,113.65,27.86,73.37,126.26,30.24,96.35,84.86,78.03,145.2,98.15,23.37,171.19,232.18
09/01/2020,134.18,227.27,3499.12,1660.71,475.05,138.21,295.44,359.54,42.03,351.38,139.19,527.95,45.05,50.79,122.01,92.18,556.55,144.96,116.9,347.18,250.86,167.97,208.93,61.89,86.05,247.19,617.24,45.76,58.2,1928.86,138.53,118.76,26.01,65.83,340.56,99.37,592.68,83.33,275.49,63.32,1209.26,29.95,103.09,207.95,347.84,386.9,82.49,128.2,34.14,241.75,225.34,66.97,253.51,473.2,398.49,84.84,76.26,113.98,25.79,422.19,36.76,391.16,143.69,335.31,56.18,126.93,305.43,204.13,68.55,138.29,55.38,53.65,91.27,93.68,87.05,279.75,49.49,187.69,104.02,343.89,457.69,5.83,98.36,215.78,153.66,146.46,268.8,223.59,91.36,25.79,112.59,27.44,72.47,126.64,30.65,92.97,87.34,76,145.23,99.25,23.27,172.5,232.88
09/02/2020,131.4,231.65,3531.45,1728.28,447.37,143.47,302.5,375.01,42.42,358.86,143.29,533.8,45.17,52.25,123.18,90.22,552.84,147.64,118.88,354.18,258.12,172.47,210.82,65.08,88.35,255.04,622.45,47.83,59.01,1948.73,142.48,121.83,25.89,66.79,362.7,103.13,610.15,83.45,281.89,64.72,1195.96,30.4,104.39,215.54,364.53,398.49,83.21,132.1,34.71,233.48,229.36,68.82,261.35,482.62,406.31,86.53,78.01,117.09,27,447.71,37.17,398.29,142.07,342.38,57.35,124.26,324.43,203.61,71.55,139.56,55.9,55.09,94.56,94.7,87.88,285.6,49.67,192.79,104.8,350.59,423.56,5.93,98.72,219.7,156.07,153.29,265.16,221.79,90.29,27,117.53,27.88,75.23,130.58,30.6,95.44,87.78,77.99,147.8,102.94,23.61,172.83,237.66
09/03/2020,120.88,217.3,3368,1641.84,407,130.16,291.12,352.09,40.95,348.3,139.37,507.8,44.44,50.39,116.43,82.54,525.75,141.67,114.84,339.63,247.91,166.3,204.99,61.46,86.48,247.2,608.1,46.33,57.83,1945.45,139.14,117.12,25.22,65.91,341.53,100.66,577.4,80.31,267.42,64.84,1087.12,29.8,103.09,201.41,346.52,376.16,79.04,126.1,33.55,223,214.79,67.12,242.09,471.95,381.28,82.7,76.34,108.06,26.48,412.95,37.09,377.87,129.25,330.7,54.51,121.42,314.52,198.72,70.65,132.82,54.16,53.16,93.79,92.92,85.45,276.15,47.02,187.28,102.94,332.14,381.32,5.76,97.07,207.78,149.7,139.91,242.01,206.72,85.76,26.48,112.17,27.35,73.77,124.01,30.11,91.57,84.56,75.84,140.6,100.29,23.33,166.6,238.04
09/04/2020,120.96,214.25,3294.62,1591.04,418.32,126.23,282.73,362.95,40.82,346.57,138.76,491.94,44.43,50.08,115.97,82.01,516.05,140.47,114.29,333.11,248.4,166.69,191.84,60.96,86.27,245.09,604.02,46.48,57.88,1917.74,138.53,117.44,25.17,66.01,333.12,99.03,580.36,79.01,266.5,62.6,1083.38,29.54,104.82,193.37,342.39,367.42,80,126.33,33.47,215.8,208.98,66.81,233.88,471.01,370.66,82.27,76.06,105.88,26.33,398.24,36.89,361.41,125.19,331.11,54.08,122.87,309,196.26,70.02,130.13,53.58,52.54,93.32,91.23,85.62,276,46.27,182.77,103.49,321.21,369.89,5.72,97.05,203.54,149.21,139.01,216.26,200.14,85.04,26.33,114.25,27.66,72.01,119.98,30.66,90.49,82.69,76,137.14,99.8,22.54,161.71,240.51
09/08/2020,112.82,202.66,3149.84,1532.39,330.21,119.13,271.16,350.54,40,338.86,135.55,462.13,43.81,48.91,109.77,78.69,507.02,136.04,111.57,320.82,241.18,164.27,185.95,55.63,85.41,231.39,596.5,45.03,56.39,1891.6,135.89,112.93,25.09,64.14,302.72,94.98,561.89,76.18,258.61,54.34,1022.53,28.86,103.98,174.47,340.95,347.35,76.22,119.72,31.76,208.58,198.99,65.6,224.36,470.41,364.19,80.1,74.29,100.44,25.86,389.19,36.1,349.8,125.63,318.78,51.44,119.31,309.22,194.28,69.11,124.3,54.71,51.53,93.59,89.83,83.49,268.9,43.71,178.09,101.57,308.61,350.88,5.62,91.55,196.81,146.48,130.84,205.63,191.89,81.71,25.86,111.72,27.69,70.04,117.44,30.19,89.73,79.21,74.49,138.65,99.27,22.1,156.22,233.25
09/09/2020,117.32,211.29,3268.61,1556.96,366.28,127.15,273.72,360.03,40.13,346.43,137.11,479.46,44.6,49.62,114.02,81.91,500.19,139.68,113.2,328.21,245.57,165.75,194.6,55.2,85.86,239.83,613.28,45.15,57.5,1871.07,137.26,115.46,25.55,64.51,300.91,96.43,571.15,79.59,263.04,56.9,1057.34,29.52,102.01,174.46,347,359.37,77.19,124.24,31.65,210.75,205.33,66.41,232.78,476.28,374.16,82.74,75.78,104.34,26.04,401.68,35.35,323.93,128.18,325.93,50.73,119.4,323.92,199.04,70.59,128.7,53.64,53.44,93.47,91.81,84.96,272.51,45.23,182.96,103.04,320.05,389.65,5.71,94.4,200.33,148.38,137.61,211.79,196.55,84.65,26.04,110.55,28.2,71.57,119.79,29.64,91.51,80.35,74.49,141.53,99.23,21.97,158.59,235.4
09/10/2020,113.49,205.37,3175.11,1532.02,371.34,123.12,268.09,357.08,39.57,339.53,134.76,476.26,44.02,48.96,112.44,78.98,480.67,137.19,111.72,320.39,240.64,164.27,190.09,55.12,84.88,235.2,604.06,44.87,57.1,1816.59,131.9,114.27,25.27,63.77,297.51,95,550.1,79.09,255.65,57.56,1040.99,28.53,100.38,173.13,346.11,357,74.53,123.1,31.51,207.31,203.28,65.56,228.2,469.27,367.76,81.78,75.3,102.22,25.45,390.02,34.67,320,129.35,317.48,50.3,119.16,327.95,194.57,69.13,127.26,53.07,52.32,90.71,90.25,82.84,266.51,43.96,181.5,101.95,317.42,384.48,5.58,91.9,198,145.95,135.23,205.95,192.83,83.87,25.45,110.08,28.19,70.38,118.1,28.89,88.26,79.28,71.87,134.88,97.24,21.79,154.32,232.1
