Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,MRVL,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,AEP,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,TEAM,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,MTCH,CPRT,ANSS,ZM,OKTA,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,PTON
11/12/2021,149.99,336.72,3525.15,2992.91,1033.42,303.9,340.89,563.22,56.82,517.17,162.65,657.6,53.5,50.31,164.94,147.89,682.61,190.08,118.24,626.99,211.39,222.39,208.3,156.82,111.72,354.93,689.35,77.3,62.78,2451.65,230.93,184.79,35.23,67.48,624.42,100.82,631.2,69.69,187.29,231.19,1597.15,35.67,156.48,73.48,413.28,383.45,851.63,85.95,217.82,37.22,296.45,82.02,347.01,81.98,329.32,648.98,628.18,92.06,124.6,181.44,38.6247,646.56,49.54,445.12,452.59,284.3,438.59,83.35,170.57,687.8,357.38,63.13,145.44,58.8,73.91,115.5,113.08,89.84,270.43,60.24,216.27,146.95,155.65,391.82,254.97,261.5,6.61,111.15,236.05,179.01,164.56,264.66,167.82,95,38.6247,191.08,41.1,75.01,118.33,30.93,65.61,49.22
11/15/2021,150,336.07,3545.68,2987.76,1013.39,300.25,347.56,565.77,57.27,519.89,163.8,659.73,53.38,50.32,168.51,146.49,679.33,189.23,117.77,626.14,207.4,222.47,212.54,156.27,111.87,353.56,692.91,76.78,62.85,2405.01,233.06,185.06,35.19,67.2,630.26,101.84,647.73,70.43,186.86,235.07,1633.21,35.71,155.68,72.92,413.06,378.94,856.72,84.62,215.68,37.62,295.6,82.88,345.75,81.95,326.39,649.76,618.96,93,124.48,182.34,38.8874,641.95,49.22,433.99,461.96,254.15,438.92,83.21,168.67,680.19,359.68,64.31,141.28,59.78,74.21,115.45,129.23,89.25,271.82,60.64,218.03,148.42,156.53,394.43,263.71,260,6.63,111.18,239.21,182.68,163.21,263.71,137.38,91.37,38.8874,190.85,41.27,73.91,116.98,30.87,65.19,47.49
11/16/2021,151,339.51,3540.7,2981.52,1054.73,302.03,342.96,568.77,57,526.72,163.31,671.03,53.12,50.61,181.81,152.45,687.4,188.52,118.36,645.76,205.39,221.37,215.67,157.86,112.23,361.12,689.18,76.81,62.47,2380.33,235.25,187.67,35.15,66.89,634.26,102.11,642.75,66.14,188.33,234.28,1541.55,35.58,153.99,73.82,423.2,378.51,860.55,85.73,219.26,37.04,299.84,82.56,353.46,81.75,333.64,652,633.22,92.33,125.05,186.92,38.5182,648.03,48.57,443.96,477.91,262.51,443.35,84.26,171.27,689.06,361.35,64.11,139.56,57.63,75.89,115.02,132.59,89.44,261.55,61.35,222.6,146.75,159.1,400.4,264.49,267.95,6.63,111.19,239.69,182.41,163.77,267.74,141.39,93.96,38.5182,194.98,40.42,74.11,116.84,29.97,65.72,54.85
11/17/2021,153.49,339.12,3549,2981.24,1089.01,292.61,340.77,569.64,56.76,526.29,163.37,670.67,53.73,50.23,183.54,151.34,691.69,189.57,117.19,635.06,205.82,220.49,206.27,155.98,112.52,361.42,691.04,75.46,62.17,2366.38,236.88,187.04,35.54,67.46,630.63,100.88,641.83,64.2,188.25,242.23,1487.33,35.68,156.72,73.64,419.84,377.63,859.46,83.15,217.81,36.56,300.9,83.24,353.92,80.99,330.55,640.97,627.99,91.4,125.85,187.74,38.0424,651.26,47.81,440.24,465.84,269.78,444.55,82.86,161.82,692.32,360.93,64.97,138.14,57.73,73.38,116.52,131.57,88.99,258.38,61.23,224.5,147.61,157.17,399.36,263.71,266.42,6.63,112.49,239.5,183.83,162.97,267.12,139.53,89.77,38.0424,195.24,40.29,74.32,115.07,29.37,65.02,51.13
11/18/2021,157.87,341.27,3696.06,3014.18,1096.38,316.75,338.69,574.81,53.63,529.37,163.42,670.96,52.78,49.68,186.32,155.02,682.02,193.47,116.98,628.94,204.02,220.7,200.5,158.74,112.9,359.2,685.88,77.02,62.34,2375.98,237.95,188.09,36.21,67.79,635.8,101.25,648.51,62.67,185.41,251.41,1446.1,35.57,155.73,75.15,423.24,375.92,879.12,88.1,220.58,35.37,299.09,82.82,352.09,81.04,322.18,645.95,634,89.39,125.51,186.05,38.014,648.41,47.82,440.69,473.24,264.72,442.78,83.31,154.36,683.83,352,64.33,137.33,56.71,74.72,119.52,134.25,86.98,256.79,61.1,226.72,142.39,155.76,398.62,255.75,264.39,6.32,112.44,241.02,184.21,163.11,264.18,136.06,85.08,38.014,195.23,39.57,73.58,115.37,29.45,65.13,48.4
11/19/2021,160.55,343.11,3676.57,2999.05,1137.06,329.85,345.3,568.72,53.25,533.79,163.81,688.37,51.91,49.52,185,155.41,678.8,195.16,115.62,692.34,206.08,218.49,193.61,150.03,110.78,348.65,682.34,83.03,60.52,2339.99,237.91,188.8,36.08,68.69,644.5,100.06,652.68,62.38,182.88,263.78,1401.27,35.16,154.92,74.58,422.38,379.34,857.17,91.55,221.26,35.34,286.6,83.38,357.95,81.99,322.52,636.17,647.27,89.3,124.99,188.12,38.0637,641.18,46.98,429.86,473,257.63,446.05,82.68,151.77,683.29,351.82,65.1,132.39,56.66,74.63,112.78,134.96,86.37,257.19,61.03,230.03,140.95,152.41,402.52,251.3,240.68,6.19,115.55,245.7,183.62,160.71,263.34,132.49,81.87,38.0637,196.06,38.99,72.74,115.31,29.03,64.51,47.14
11/22/2021,161.02,339.83,3572.57,2941.57,1156.87,319.56,341.01,553.28,54.6,539.65,164.15,673.57,51.51,49.83,181.4,152.52,659.2,192.5,113.85,661.63,202.73,218.14,189.48,147.55,111.45,340.72,668.32,83.86,60.97,2297.13,236.82,185.5,36.05,69.97,646.7,95.71,643.64,62.2,181.5,282.69,1314.83,35.86,156.41,72.75,407.9,377.15,825.75,87.71,221.87,35.47,274.75,84.3,347.97,81.39,310.48,640.17,634.68,90.09,124.38,184.51,38.3123,618.06,47.32,403,460.93,239.64,443.66,82.69,147.81,669.68,354.37,66.31,126.28,56.55,73.57,111.17,132.56,88.81,252.21,61.04,228.53,137.01,146.5,396.98,242.28,226.25,6.08,113.26,241.5,176.12,156.53,247.75,128.16,79.52,38.3123,196.2,38.74,73.44,112.72,29.23,63.34,44.08
11/23/2021,161.41,337.68,3580.04,2935.14,1109.03,317.46,337.25,555.12,55.3,545.26,165.25,665.16,52.04,49.1,180.94,149.92,654.06,192.64,115.46,670.63,204.53,216,188.05,148.92,113.58,335.9,674.74,85.41,61.41,2341.13,236.14,182.45,36.48,70.63,661.32,96.11,649.32,61.77,186.85,276.38,1285,35.91,157.44,73.22,411.98,365.74,807.48,89.46,219.12,35.82,274.28,84.31,344.66,80.76,304,651.31,619.98,88.62,125.47,181.58,38.6105,590,47.39,389.51,458.76,230.58,439.16,83.31,150.49,657.26,354.95,65.84,128.41,56.73,71.65,115.43,144.71,89.94,254.15,60.93,229.32,135.07,148.46,392.21,206.64,215.64,6.19,111.56,241.9,173.82,156.8,242.65,124.9,79.27,38.6105,195.84,39.13,73.93,111.57,29.28,63.81,42.97
11/24/2021,161.94,337.91,3580.41,2934.35,1116,326.74,341.06,558.73,55.54,549.73,163.74,668.32,51.88,49.76,180.71,157.8,658.29,193.6,114.48,684,203.97,212.21,188.71,149.01,113.97,339.42,672.69,86.21,61.32,2323.12,234.37,182.47,36.25,70.07,660.79,99.31,648.18,60.91,186.24,273.39,1273,35.62,157.61,73.86,413.3,365.56,802.39,89.36,221.03,35.19,277.88,83.82,349.21,80.74,256.9,646.51,622.45,89.09,125.08,183.47,38.7028,598.58,46.62,393.07,457.86,230.77,441.56,83.91,151.39,653.2,358.83,65.55,126.65,56.34,72.66,115.51,146.61,88.72,250.13,60.89,228.21,137.41,148.52,390.05,208.3,219.58,6.21,113.65,245.39,173.2,157.04,243.47,125.07,81.36,38.7028,199.79,38.5,73.49,111.58,29.09,66.74,43.92
11/26/2021,156.81,329.68,3504.56,2856.12,1081.92,315.03,333.12,546.59,54.67,546.13,161.14,662.1,51.1,48.78,175.74,154.81,665.64,188.26,113.53,666.91,201.09,208.21,187.79,143.29,110.66,329.23,672.87,83.42,60.25,2155.56,229.62,178,35.57,70.27,641.98,98.25,643.35,60.62,183.59,329.63,1258.71,34.98,147.44,71.99,398.96,369.79,782.02,88.67,212.45,34.83,277.55,82.55,342.16,78.4,254.17,635.73,607.52,87.05,122.45,178.36,37.9359,591.96,45.9,391.54,456.58,232.64,428.29,80.07,153.06,634.22,352.06,64.76,125.97,56.58,72.47,110.01,141.11,86.54,242.9,60.11,225.81,133.67,145.93,382.48,220.21,222.69,6.17,114.33,241.02,169.5,152.48,249.63,124.85,68.46,37.9359,191.16,37.62,72.3,110.32,27.85,68.38,46.41
11/29/2021,160.24,336.63,3561.57,2922.28,1136.99,333.76,338.03,564.34,55.76,554.88,164.14,687.49,51.53,50,183.74,161.91,663.84,194.38,113.4,694.66,203.47,207.66,187.24,151.22,110.73,334.74,668.19,86.14,60.64,2182.01,235.9,183.2,35.62,70.65,680.54,97.47,654.4,60.31,190.11,368.51,1234.1,35.17,150.77,75.02,413.84,370.81,815.01,87.91,223.94,34.78,281.59,83.31,355.87,79.71,261.15,644.15,631.3,86.85,123.73,186.69,38.4614,571.01,46.08,397.69,463.26,224.57,434.73,84.4,150.29,634.47,357.22,65.59,124.88,55.53,70.55,111.66,141.35,86.12,236.11,60.94,229.16,134.08,148.01,397.72,218.98,223.61,6.27,110.12,244.46,165.31,154.92,251.5,125,71.96,38.4614,194.8,36.92,72.86,111.11,27.12,70.37,44.39
11/30/2021,165.3,330.59,3507.07,2849.04,1144.76,326.76,324.46,553.68,54.84,539.38,159.78,669.85,49.98,49.2,180.56,158.37,641.9,192.37,108.81,652.3,198.88,202.24,184.89,147.19,109.64,324.34,646.28,84,58.94,2101.85,230.89,180.25,34.66,68.93,679.85,96.52,636.53,58.6,186.94,352.43,1188.41,33.99,147.56,71.17,408.13,365.33,791.51,84.11,223.36,33.61,274.23,81.05,341,77.98,254.19,638.16,608.07,83.78,119.2,177.46,37.4389,562.59,44.8,376.32,454.41,217.14,422.19,83.43,149.84,611.53,355.17,63.73,124.22,54.83,67.46,109.09,133.83,83.42,235.74,59.17,224.87,129.99,145.16,391.48,211.41,215.23,6.1,107.73,239.91,160,151.66,246.36,121,66.5,37.4389,189.36,35.71,70.45,111.31,27.5,67.72,44
12/01/2021,164.77,330.08,3443.72,2832.36,1095,314.35,310.6,554.76,55.03,529.84,160.16,657.41,49.08,48.6,175.63,149.11,617.77,191.76,106.72,663.89,200.8,199.42,179.32,151.67,108.66,319.93,634.2,85.15,58.56,2067.01,226.87,180.84,34.44,68.93,693.53,95.55,630.59,57.28,205,310.61,1104.2,33.56,142.5,70.95,412.18,357.66,804,85.18,223,32.88,260.86,80.28,334.75,76.86,249.68,636.74,599.45,81.06,117.8,175.05,37.1265,548.35,43.72,357.21,448.43,201.5,417.62,84.47,148.83,602.29,350.42,64.21,120.23,54.88,66.81,104.87,132.6,82.45,229.5,58.47,219.64,127.48,142.52,380.14,197.71,198.08,6.01,111.81,238.15,158.25,150.17,230.79,111.7,62.11,37.1265,184.81,34.44,70.01,110.15,27.95,64.96,42.25
12/02/2021,163.76,329.49,3437.36,2875.53,1084.6,321.26,310.39,552.45,56.15,525.51,160.62,671.88,51.5,49.5,177.03,150.68,616.47,193.58,110.36,672.12,201.17,204,187.15,146.49,111.42,327.32,670.4,82.88,59.46,2171.93,232.43,180.63,35.57,69.67,661.52,99.86,634,57.29,204.45,301.49,1129.22,34.16,151.12,71.03,402.53,357.48,789.38,84.46,222.73,33.25,266.66,81.31,349.67,79.43,257.66,657.35,599.01,82.96,120.65,184.66,37.5738,560.22,44.62,368.94,450.68,209.35,432.17,84.24,148.96,624.93,357.05,64.65,122.59,54.79,67.48,110.56,134.83,83.96,228.52,59.66,225.87,128.28,147.01,395.09,191.75,221.18,6.25,107.47,240.73,158.67,149.7,233.82,116.92,59.28,37.5738,193.62,35.33,71.87,111.12,28.77,66.63,44.45
12/03/2021,161.84,323.01,3389.79,2850.41,1014.97,306.93,306.84,558.12,56.23,528.93,164.71,616.53,51.78,49.25,176.51,144.01,602.13,193.38,112.77,647.96,202.44,203.5,183.93,145.83,111.24,321.63,679.3,81.62,60.26,2114.44,229.89,180.79,35.84,69.56,661.47,100.5,635.16,57.36,203.81,306.72,1052.95,34.47,149.98,83.59,400.68,347.28,771.52,77.95,227.12,33.64,266.99,82.34,344.56,78.52,259.02,659.18,586.54,83.7,119.8,177.87,37.446,519.49,46.53,349.5,435.72,197.05,427.27,85.27,137.39,619.75,358.98,65.17,125.27,54.23,67.05,110.19,137.04,85.67,223.92,60.13,221.65,126.19,145.62,385.38,183.92,214.59,6.21,100.05,238.61,150.74,149.41,135.09,114.21,54.44,37.446,191.67,36.04,71.67,109.26,25.26,65.78,43.55
12/06/2021,165.32,326.19,3427.37,2875.93,1009.01,300.37,317.87,564.98,56.96,533.2,166.42,622.04,52.35,50.99,175.45,139.06,612.69,194.61,115.63,645.34,208.79,206.25,184.86,147.38,113.36,323.77,672.95,82.45,61.42,2227.28,232.2,181.06,36.76,69.5,667.56,103.13,625,58.09,205.06,265.33,1112.14,34.8,156.7,85.43,399.53,351.65,756.39,75.19,224.28,34.27,269.09,83.49,345.45,80.72,265.56,661.43,592.21,85.71,121.93,177.21,38.0069,524.43,48.3,353.44,423.54,194.71,435.32,83.95,147.65,638.92,353.13,65.18,126.31,55.41,66.07,112.68,137.81,87.61,224.11,62,221.91,129.44,145.72,394.43,185.84,217.88,6.32,104.08,240.04,146.01,152.42,143.88,113.54,56.01,38.0069,194.38,36.52,72.99,112.28,26.65,65.01,42.49
12/07/2021,171.18,334.92,3523.29,2960.73,1051.75,324.27,322.81,590.4,58.08,542.02,166.23,649.96,49.58,52.57,183.72,144.85,625.58,199.03,117.15,673.3,211.32,207.15,191.02,156.89,116.26,340.49,650.6,85.83,61.41,2245.03,235.13,186.64,37.09,69.65,706.15,103.13,635.09,58.77,205.22,282.35,1178.26,34.93,156.53,91.51,419.15,369.43,806.01,78.09,238.9,34.51,280.24,83.91,356.2,81.45,276.7,672.79,611.43,88.37,123.13,182.77,38.2839,558.4,48.23,382.99,434.95,204.32,446.02,88.89,149.89,666.72,364,66.04,126.15,54.76,67.23,113.1,137.98,87.61,226.83,63.21,225.44,134.45,150.62,403.6,189.06,230.44,6.2,107.34,244.28,146.44,157.32,138.6,117.99,63.03,38.2839,198.21,36.48,73.78,110.87,27.87,66.73,41.78
12/08/2021,175.08,334.97,3523.16,2974.41,1068.96,318.26,330.56,588.56,57.02,530.11,166.52,653.1,48.94,51.75,182.63,145.24,628.08,196.39,114.75,673.06,213.53,204.65,197.35,157.29,116.25,340.8,642.07,86.02,60.88,2307.2,234.3,186.26,36.95,69.71,714.03,103.95,654.04,59.27,206.61,283.4,1210.4,34.81,157.64,91.29,421.28,375.98,803.92,78.29,228.09,33.15,282.3,84.02,364.36,81.22,276.29,674.72,618.55,88.93,123.04,184.21,37.9359,564.85,48.5,387.41,426,209.18,450.98,87.34,148.93,675.22,356.81,67.11,126.37,55.13,67.16,113.13,138.63,88.91,234.72,62.87,229.05,135.6,149.73,404.61,194.86,240.07,6.21,105.77,242.93,149.55,160.08,153.74,119.43,62.43,37.9359,198.82,36.75,75.2,110.89,27.08,67.33,45.91
12/09/2021,174.56,333.1,3483.42,2962.12,1003.8,304.9,329.82,583.42,57.55,524.33,166.31,632.57,47.81,50.48,182.26,138.1,611,193.4,113.99,665.51,212.57,206,191.75,152.65,115.35,340.34,611.97,84.93,60.99,2267.61,232.74,183.68,36.61,70.3,699.39,103.53,665.72,59.07,208.41,272.21,1131.84,34.59,157.15,90.03,409.37,371.34,772.61,79.57,225.16,33.47,279.35,83.52,354.48,80.99,267.67,672,607.58,88.3,122.32,179.62,37.73,560.15,49.17,375.44,416.92,201.27,449.13,86.63,148.69,673.59,354.75,66.8,125,54.96,66.6,112.53,138.44,88.61,232.43,62.81,224.5,132.21,148.27,394.27,188.27,228.16,6.16,103.3,240.56,144.96,161.02,149.37,113.15,62.18,37.73,194.69,36.54,75.15,110.38,26.09,66.47,40.7
12/10/2021,179.45,342.54,3444.24,2973.5,1017.03,301.98,329.75,631.68,59.25,558.82,168.97,654.45,48.45,50.59,183.88,138.55,611.66,196,114.77,677.95,210.89,209.81,188.51,152.73,116.73,344.96,610.89,85.54,62.26,2236.36,236.73,183.43,36.74,70.25,705.96,103.19,669.52,58.6,208.06,257.06,1144.5,35.32,160.81,89.02,410.69,374.52,781.84,79.71,226.46,34.15,279.68,83.99,362.34,82.1,269,682.37,607.9,89.55,124.25,184.14,38.2768,566.5,49.5,372.62,409.58,198.6,458.45,87.13,149.34,668.12,356.29,66.51,125.64,54.02,66.89,112.86,141.55,89.14,232.62,64.1,226.66,130.34,149.21,398.45,185.25,223.66,6.28,102.84,244.7,142.57,162.48,144.48,110.84,63.62,38.2768,194.87,36.82,74.37,110.61,26.01,65.4,38.51
12/13/2021,175.74,339.4,3391.35,2934.09,966.41,281.61,334.49,621.66,58.61,557.22,169.81,658.3,47.71,50,183.32,133.8,604.56,193.24,115.01,668.74,211.39,209.23,186.38,147.1,115.56,340.36,605.55,84.35,63.17,2149.51,235.02,178.47,36.01,70.61,684.97,104.29,660.15,58.7,208.15,271.99,1180,35.3,153.68,86.59,399.75,379.54,764.47,78.05,221.79,34.48,280.92,84.98,362.23,81.93,268.88,671.76,605.34,89.78,124.4,184.13,38.4401,549.61,49.14,369.93,403.75,198.68,457.43,85.16,144.55,629.91,358.92,67.46,126.77,54.58,66.69,109.68,140.88,88.35,234.5,64.09,228.94,126.2,145.81,404.6,184.57,221.91,6.29,103.01,242.92,144.17,159.51,139.77,111.5,61.61,38.4401,191.75,36.31,76.71,112.05,25.08,67.81,41.34
12/14/2021,174.33,328.34,3381.83,2899.41,958.51,283.37,333.74,614.91,57.77,545.34,169.39,614.86,48.76,49.7,181.98,135.6,597.99,190.27,117.31,639.48,213.74,206.68,186.8,147.73,114.71,328.24,621.89,83.29,63.39,2124.93,229.72,176.28,35.92,70.52,679.21,104.23,670.97,59.52,209.24,277.16,1190.4,35.06,154.01,85.29,399.46,386.38,754.39,77.65,219.99,34.78,273.35,85.13,345.93,81.88,263.22,667.36,596.35,90.37,122.43,176.06,38.2342,535.34,49.32,351.74,395.09,198.71,448.59,84.89,142.89,605.73,352.08,67.39,126.85,54.5,65.85,109.6,139.24,88.17,230.76,63.03,224.8,122.81,147.08,394.15,181.94,217.36,6.3,102.85,238.07,144.46,159.38,144.46,109.35,61.62,38.2342,189.69,35.98,77.26,111.75,24.99,68.59,39.26
12/15/2021,179.3,334.65,3466.3,2947.37,975.99,304.59,341.66,639.86,59.93,565.48,171.57,630.33,48.18,50.67,189.28,146.5,605.04,193.44,118.42,647.49,219.25,209.76,190.66,153.66,114.68,331.66,617.32,85.66,64.79,2130.38,233.92,179.53,36.47,71.21,697.31,103.66,657.93,60.26,211.13,283.28,1210.12,35.65,151.18,88.37,409.91,391.74,792.22,73.66,229.38,34.88,279.22,87.23,361.3,82.9,271.73,687.21,611.56,91.21,125.28,184.27,38.8306,541.29,49.66,364.43,402.48,210.71,457.71,87.94,141.41,602.01,353.57,68.82,128.9,55.72,65.61,108.82,140.05,88.09,235.88,63.65,228.57,123.81,149.28,405.42,183.73,222.55,6.38,100.46,241.72,150.08,159.94,151.07,112.82,59.13,38.8306,192.15,36.25,78.92,113.41,24.28,71.99,38.5
12/16/2021,172.26,324.9,3377.42,2896.77,926.92,283.87,334.9,620.68,60.31,552.63,171.82,566.09,48.84,50.83,178.15,138.64,591.06,188.24,120.58,633.96,222.58,209.61,188.75,146.7,113.59,334.53,631.58,82.69,65.69,2164.91,231.85,172.6,36.57,72.31,671.28,104.82,631.74,61.49,212.61,282.02,1178.03,35.7,150.76,83.59,397.31,378.87,755,72.68,217.95,36,272.23,88,352.92,84.68,269.61,687.47,607.56,91.62,124.65,179.62,38.5963,529.36,49.26,345.44,390.62,200.28,454.81,84.53,140.17,595.06,351.2,68.95,129.39,57.09,64.04,109.27,138.09,85.91,235.52,63.46,229.2,124.44,146.23,398.14,182.4,211.8,6.34,98.84,239.92,148.67,146.39,150.01,108.91,57.09,38.5963,187.83,37.01,79.49,114.74,22.45,72,39.81
12/17/2021,171.14,323.8,3400.35,2856.06,932.57,278.01,333.79,634.96,60.46,547.61,168.3,556.64,48.75,50.62,176.8,137.75,586.73,186.3,119.81,620.27,222.5,205.17,186.2,146.15,108.63,337.4,650,83,64.96,2210.46,229.41,170.11,35.72,72.21,669.17,103.65,619.28,61.36,214.54,294.8,1187.55,35.68,150.19,84.03,391.55,384.92,749.87,71.04,218.71,35.51,273.88,86.54,348.04,84.82,277.65,676.07,616.88,91.62,123.89,179.15,37.9998,555.34,48.85,350.96,384.66,205.1,438.51,84.36,142.09,609.06,340.62,67,127.52,56.02,64.03,108.07,136.32,83.5,237.43,62.05,222.14,126.65,143.12,396.86,199.74,217.91,6.38,93.75,242.11,150.15,151.7,155.37,111.34,58.06,37.9998,190.07,36.96,89.77,114.24,22.86,72.89,42.45
12/20/2021,169.75,319.91,3341.58,2848.03,899.94,277.19,325.45,645.03,60.36,548.56,169.42,549.77,48.4,49.6,176.67,135.8,593.74,184.24,118.99,604.63,219.99,199.85,182.68,145.01,108.09,332.11,646.76,82.03,64.78,2208.75,229.36,168.32,35.31,72.47,661.08,100.52,603.14,61.8,215.41,276.38,1187.36,35.48,149.68,84.17,385.5,374.2,752.88,68.19,217.65,35.27,269.7,87.23,346.11,82.91,275.12,672.59,604.11,91.64,123.8,177.32,37.9146,544.89,48.83,343.33,370.57,206.29,429.94,82.6,137.56,593.94,333.85,67.12,129.92,56.56,63.79,105.86,136.38,82.12,236.96,61.32,221.31,125.84,141.96,385.93,197.97,218.91,6.35,90.28,241.2,154.76,149.91,148.06,109.61,54.78,37.9146,186.74,36.39,90.49,112.45,21.74,73.45,38.7
